order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,total_cost,profit
O123483,C15566,P213792,Home,31.99,0.0,1,Credit Card,2024-12-04,4,South,No,31.99,7.52,1.44,59,Female,31.99,7.52,0.46065599999999995
O123484,C12897,P228492,Grocery,29.51,0.0,1,Credit Card,2024-02-12,5,East,No,29.51,5.45,-3.09,30,Male,29.51,5.45,-0.911859
O123485,C11039,P245235,Beauty,16.51,0.0,1,Debit Card,2025-07-08,5,West,No,16.51,4.47,2.96,51,Male,16.51,4.47,0.4886960000000001
O123486,C15758,P248723,Sports,303.94,0.05,1,Debit Card,2024-08-06,4,West,No,288.74,9.15,77.47,28,Female,288.74,9.15,223.68687799999998
O123487,C10884,P217717,Fashion,58.38,0.0,1,COD,2024-09-30,4,South,No,58.38,6.76,13.67,23,Male,58.38,6.76,7.9805459999999995
O123488,C15468,P220392,Electronics,632.73,0.0,3,COD,2024-04-22,5,West,No,1898.19,10.31,217.47,23,Male,1898.19,10.31,4127.993793000001
O123489,C13051,P218857,Electronics,114.21,0.05,1,Credit Card,2024-05-23,5,West,No,108.5,7.25,5.77,66,Other,108.5,7.25,6.26045
O123490,C15322,P206143,Home,264.18,0.0,1,COD,2024-09-29,5,East,No,264.18,7.42,66.55,43,Male,264.18,7.42,175.81179
O123491,C14229,P236501,Sports,30.67,0.0,1,Credit Card,2024-06-24,6,West,No,30.67,5.62,3.58,60,Male,30.67,5.62,1.097986
O123492,C14866,P218470,Toys,75.48,0.0,1,Debit Card,2024-03-09,4,South,No,75.48,6.4,23.79,38,Female,75.48,6.4,17.956692
O123493,C13597,P219734,Sports,42.29,0.2,1,Credit Card,2024-04-20,3,North,No,33.83,5.13,5.02,20,Male,33.83,5.13,1.6982659999999998
O123494,C12555,P213103,Grocery,16.17,0.2,5,Wallet,2025-07-15,6,East,No,64.68,5.88,-0.71,46,Male,64.68,5.88,-0.459228
O123495,C11089,P247728,Electronics,306.99,0.1,1,PayPal,2025-06-23,3,Central,No,276.29,8.41,24.74,56,Female,276.29,8.41,68.354146
O123496,C14575,P224951,Toys,14.81,0.0,1,Credit Card,2025-06-12,4,North,No,14.81,5.9,0.02,69,Male,14.81,5.9,0.0029620000000000002
O123497,C14958,P201952,Sports,65.04,0.05,1,Credit Card,2025-09-08,6,South,No,61.79,5.23,13.31,61,Female,61.79,5.23,8.224249
O123498,C10458,P236478,Electronics,207.27,0.2,1,UPI,2025-04-24,3,North,No,165.82,8.12,11.78,29,Male,165.82,8.12,19.533595999999996
O123499,C17509,P246797,Sports,45.53,0.05,4,COD,2024-08-14,3,Central,No,173.01,6.13,45.77,44,Female,173.01,6.13,79.186677
O123500,C17874,P230766,Home,129.73,0.05,3,Debit Card,2024-03-11,3,Central,No,369.73,8.15,95.37,29,Female,369.73,8.15,352.61150100000003
O123501,C14721,P244515,Fashion,208.96,0.0,1,UPI,2024-12-28,4,North,No,208.96,6.31,66.83,54,Female,208.96,6.31,139.64796800000002
O123502,C14254,P245240,Fashion,59.83,0.1,1,Credit Card,2025-07-15,7,South,No,53.85,5.72,13.13,20,Female,53.85,5.72,7.070505
O123503,C16304,P224647,Home,196.24,0.1,1,Wallet,2024-03-20,4,South,No,176.62,7.31,42.14,45,Female,176.62,7.31,74.427668
O123504,C15373,P231288,Fashion,57.22,0.0,1,COD,2024-07-07,3,Central,No,57.22,5.98,14.05,20,Male,57.22,5.98,8.03941
O123505,C12007,P201774,Electronics,285.65,0.0,5,Credit Card,2025-06-11,5,East,No,1428.25,9.47,161.92,51,Female,1428.25,9.47,2312.6223999999997
O123506,C11920,P249725,Toys,35.41,0.05,1,Credit Card,2025-01-11,6,West,No,33.64,5.89,7.57,39,Female,33.64,5.89,2.546548
O123507,C15035,P237432,Beauty,12.56,0.0,1,Credit Card,2024-06-05,4,South,No,12.56,3.32,2.33,30,Male,12.56,3.32,0.292648
O123508,C17694,P205059,Home,52.01,0.3,1,UPI,2024-04-28,5,East,No,36.41,4.85,5.34,37,Female,36.41,4.85,1.9442939999999997
O123509,C15668,P239239,Home,73.76,0.0,1,Debit Card,2024-04-15,4,North,No,73.76,7.27,13.38,29,Male,73.76,7.27,9.869088000000001
O123510,C16298,P222497,Toys,19.0,0.2,1,Credit Card,2024-01-19,8,South,No,15.2,2.26,3.82,23,Female,15.2,2.26,0.5806399999999999
O123511,C16629,P228283,Fashion,5.0,0.0,1,Debit Card,2025-08-30,5,North,No,5.0,3.87,-2.12,36,Other,5.0,3.87,-0.106
O123512,C14527,P247061,Home,247.36,0.0,3,UPI,2024-02-05,5,East,No,742.08,11.59,196.19,21,Female,742.08,11.59,1455.8867520000001
O123513,C15146,P241112,Toys,9.1,0.3,1,Debit Card,2024-12-13,7,West,No,6.37,4.2,-1.65,55,Female,6.37,4.2,-0.105105
O123514,C11003,P241688,Fashion,50.15,0.0,1,PayPal,2025-04-20,6,West,No,50.15,5.55,12.0,46,Male,50.15,5.55,6.018
O123515,C13083,P246503,Sports,15.3,0.1,1,Debit Card,2025-03-27,4,South,No,13.77,5.15,-1.02,41,Female,13.77,5.15,-0.140454
O123516,C12114,P210471,Home,84.39,0.0,1,UPI,2024-12-07,9,East,No,84.39,6.53,17.1,62,Female,84.39,6.53,14.430690000000002
O123517,C12589,P209744,Home,19.26,0.0,5,Debit Card,2025-01-13,4,South,No,96.3,6.36,20.6,49,Female,96.3,6.36,19.8378
O123518,C12143,P203663,Toys,2.22,0.0,1,UPI,2024-12-08,4,West,No,2.22,2.54,-1.65,32,Female,2.22,2.54,-0.03663
O123519,C14310,P212463,Grocery,21.44,0.05,3,Wallet,2025-06-24,5,Central,No,61.1,7.81,-2.92,38,Female,61.1,7.81,-1.7841200000000002
O123520,C12241,P216378,Toys,12.2,0.1,1,Credit Card,2023-11-24,5,West,No,10.98,3.03,1.36,36,Female,10.98,3.03,0.14932800000000002
O123521,C15766,P223078,Electronics,597.93,0.0,1,PayPal,2023-10-22,4,West,No,597.93,10.28,61.47,60,Female,597.93,10.28,367.547571
O123522,C15409,P238909,Fashion,25.23,0.3,1,PayPal,2025-02-27,4,West,No,17.66,4.52,1.66,37,Other,17.66,4.52,0.293156
O123523,C17711,P206160,Home,147.39,0.15,1,Debit Card,2023-11-01,5,South,No,125.28,7.53,27.55,22,Male,125.28,7.53,34.51464
O123524,C14980,P245304,Sports,19.74,0.0,1,Debit Card,2024-06-18,4,North,No,19.74,5.25,0.67,22,Female,19.74,5.25,0.132258
O123525,C12086,P227682,Home,37.82,0.0,1,Credit Card,2024-01-06,3,Central,No,37.82,6.51,4.08,20,Female,37.82,6.51,1.5430560000000002
O123526,C15983,P225575,Grocery,9.39,0.05,2,Debit Card,2023-12-17,4,West,No,17.84,4.49,-3.06,26,Male,17.84,4.49,-0.5459040000000001
O123527,C10938,P239910,Electronics,238.74,0.0,1,Wallet,2024-10-05,8,East,No,238.74,9.09,19.56,55,Male,238.74,9.09,46.697544
O123528,C15034,P230865,Fashion,15.62,0.0,1,PayPal,2023-10-18,6,West,No,15.62,5.19,0.28,61,Female,15.62,5.19,0.043736000000000004
O123529,C14301,P221405,Fashion,105.61,0.0,1,Credit Card,2024-10-19,5,West,No,105.61,7.64,29.32,67,Male,105.61,7.64,30.964852
O123530,C13970,P223254,Sports,42.89,0.0,4,Credit Card,2025-03-06,5,South,No,171.56,8.87,42.6,44,Male,171.56,8.87,73.08456
O123531,C15037,P239076,Home,83.4,0.1,3,Credit Card,2024-01-17,6,East,No,225.18,6.95,56.1,20,Female,225.18,6.95,126.32598000000002
O123532,C13999,P209326,Electronics,183.74,0.0,5,Credit Card,2025-02-02,5,West,No,918.7,9.71,100.53,53,Male,918.7,9.71,923.5691100000001
O123533,C14650,P237510,Toys,108.11,0.1,1,COD,2025-08-14,6,West,No,97.3,5.61,33.31,37,Male,97.3,5.61,32.41063
O123534,C16627,P219529,Home,66.04,0.0,2,UPI,2024-03-05,5,South,No,132.08,6.9,30.08,52,Male,132.08,6.9,39.729664
O123535,C13408,P224527,Fashion,20.11,0.05,1,PayPal,2025-01-10,4,North,No,19.1,4.54,2.15,41,Female,19.1,4.54,0.41065
O123536,C15615,P235483,Fashion,121.67,0.15,2,Credit Card,2024-03-22,5,East,No,206.84,8.15,64.24,65,Male,206.84,8.15,132.87401599999998
O123537,C10770,P216086,Grocery,3.25,0.0,1,UPI,2024-01-13,4,West,No,3.25,2.18,-1.92,29,Male,3.25,2.18,-0.0624
O123538,C10248,P241313,Grocery,33.96,0.0,1,PayPal,2025-01-19,3,Central,No,33.96,5.29,-2.57,49,Male,33.96,5.29,-0.8727719999999999
O123539,C15193,P221777,Electronics,323.17,0.15,1,Credit Card,2024-05-12,6,West,No,274.69,7.44,25.52,54,Female,274.69,7.44,70.100888
O123540,C10372,P242262,Fashion,17.42,0.2,1,UPI,2025-08-14,5,West,No,13.94,3.77,1.11,42,Female,13.94,3.77,0.154734
O123541,C15950,P220466,Sports,38.55,0.1,1,PayPal,2025-02-25,4,North,No,34.7,4.59,5.82,40,Male,34.7,4.59,2.01954
O123542,C12926,P236499,Sports,132.05,0.05,1,Credit Card,2024-12-10,3,Central,No,125.45,7.15,30.48,52,Female,125.45,7.15,38.23716
O123543,C17975,P215390,Home,15.29,0.0,1,Credit Card,2025-08-05,5,West,No,15.29,4.58,-0.3,19,Female,15.29,4.58,-0.04587
O123544,C13857,P245581,Beauty,33.79,0.2,2,Debit Card,2024-12-29,5,Central,No,54.06,6.68,17.65,25,Female,54.06,6.68,9.54159
O123545,C14930,P217921,Sports,46.48,0.0,2,UPI,2023-09-19,6,East,No,92.96,6.44,21.45,36,Male,92.96,6.44,19.939919999999997
O123546,C17014,P240860,Grocery,22.75,0.0,1,Credit Card,2024-07-23,5,East,No,22.75,5.23,-3.41,23,Other,22.75,5.23,-0.775775
O123547,C10701,P232945,Sports,23.13,0.0,1,UPI,2024-06-24,4,South,No,23.13,5.43,1.51,42,Male,23.13,5.43,0.349263
O123548,C12185,P218760,Electronics,143.13,0.2,1,COD,2024-05-13,5,East,No,114.5,7.39,6.35,62,Male,114.5,7.39,7.2707500000000005
O123549,C17091,P240506,Sports,66.84,0.05,2,Wallet,2025-05-17,5,North,No,127.0,8.59,29.51,25,Female,127.0,8.59,37.477700000000006
O123550,C16600,P241760,Electronics,736.95,0.15,3,UPI,2023-10-02,5,East,No,1879.22,10.75,214.76,52,Male,1879.22,10.75,4035.8128719999995
O123551,C16957,P203243,Home,54.0,0.0,1,COD,2024-12-22,4,West,No,54.0,4.46,10.66,39,Female,54.0,4.46,5.7564
O123552,C16966,P230091,Beauty,48.49,0.1,2,Credit Card,2024-12-21,5,South,Yes,87.28,6.93,32.35,40,Female,87.28,6.93,28.23508
O123553,C10941,P203666,Toys,4.12,0.05,3,Credit Card,2024-02-27,5,West,No,11.74,5.22,-0.52,63,Male,11.74,5.22,-0.061048
O123554,C13914,P217321,Electronics,111.96,0.15,1,Wallet,2025-06-11,3,Central,No,95.17,5.95,5.47,63,Female,95.17,5.95,5.205799
O123555,C16587,P219411,Toys,5.38,0.0,1,UPI,2024-03-22,6,South,No,5.38,2.72,-0.57,49,Female,5.38,2.72,-0.030665999999999995
O123556,C16496,P218404,Sports,103.35,0.0,1,Credit Card,2025-02-21,5,South,No,103.35,6.95,24.05,22,Female,103.35,6.95,24.855675
O123557,C15091,P223586,Electronics,209.94,0.1,1,Debit Card,2025-04-26,3,North,No,188.95,6.98,15.69,24,Male,188.95,6.98,29.646254999999996
O123558,C10793,P214632,Electronics,697.12,0.3,1,Debit Card,2025-02-22,5,South,No,487.98,7.37,51.19,34,Male,487.98,7.37,249.796962
O123559,C16554,P244500,Electronics,266.2,0.05,1,Credit Card,2024-12-13,4,West,No,252.89,9.79,20.56,41,Female,252.89,9.79,51.99418399999999
O123560,C10677,P201974,Toys,37.79,0.05,1,Credit Card,2024-10-06,3,North,No,35.9,5.93,8.43,38,Male,35.9,5.93,3.02637
O123561,C15909,P243629,Electronics,139.34,0.0,1,Debit Card,2024-01-02,6,West,No,139.34,9.26,7.46,35,Male,139.34,9.26,10.394764
O123562,C11561,P201258,Electronics,920.38,0.0,1,UPI,2025-08-05,4,South,No,920.38,10.77,99.68,25,Male,920.38,10.77,917.434784
O123563,C14053,P239820,Electronics,377.45,0.0,4,Credit Card,2025-01-08,7,East,No,1509.8,10.04,171.14,28,Male,1509.8,10.04,2583.8717199999996
O123564,C10452,P219494,Beauty,20.26,0.15,1,Credit Card,2024-12-15,3,Central,No,17.22,4.02,3.73,22,Female,17.22,4.02,0.6423059999999999
O123565,C12466,P242202,Home,133.59,0.0,2,Debit Card,2024-12-26,6,South,No,267.18,8.02,66.79,24,Male,267.18,8.02,178.44952200000003
O123566,C16593,P213528,Fashion,127.43,0.05,3,Credit Card,2023-10-06,4,West,No,363.18,8.75,118.36,33,Female,363.18,8.75,429.859848
O123567,C17138,P219137,Grocery,6.52,0.1,2,Credit Card,2023-10-10,6,East,No,11.74,3.45,-2.51,64,Female,11.74,3.45,-0.294674
O123568,C13656,P222178,Toys,7.55,0.15,1,Debit Card,2025-01-01,3,Central,No,6.42,2.59,-0.02,25,Male,6.42,2.59,-0.001284
O123569,C15234,P215008,Fashion,18.85,0.0,2,Debit Card,2025-08-05,3,North,No,37.7,7.5,5.7,38,Male,37.7,7.5,2.1489000000000003
O123570,C14146,P211864,Home,484.26,0.15,1,Debit Card,2024-09-05,4,West,No,411.62,7.84,107.41,25,Female,411.62,7.84,442.12104200000005
O123571,C15488,P233187,Home,64.21,0.0,1,Credit Card,2025-05-27,4,South,Yes,64.21,3.74,14.24,64,Female,64.21,3.74,9.143503999999998
O123572,C13754,P241612,Sports,221.73,0.0,4,Debit Card,2025-06-02,5,North,Yes,886.92,11.19,254.89,59,Male,886.92,11.19,2260.6703879999995
O123573,C17947,P202871,Home,29.47,0.0,1,Debit Card,2025-06-03,3,Central,No,29.47,6.07,2.18,43,Male,29.47,6.07,0.642446
O123574,C15634,P231432,Beauty,16.8,0.0,1,UPI,2025-01-15,5,West,No,16.8,5.3,2.26,48,Male,16.8,5.3,0.37968
O123575,C10209,P215202,Home,137.14,0.05,1,UPI,2024-09-10,5,South,No,130.28,6.25,30.23,50,Male,130.28,6.25,39.383644000000004
O123576,C14983,P213101,Toys,67.11,0.05,1,Credit Card,2023-09-19,3,North,Yes,63.75,6.38,19.12,43,Female,63.75,6.38,12.189
O123577,C17141,P233635,Beauty,30.71,0.0,1,Credit Card,2025-02-20,3,Central,No,30.71,6.4,7.42,68,Other,30.71,6.4,2.2786820000000003
O123578,C11926,P216238,Toys,2.04,0.0,1,Debit Card,2024-06-21,6,West,No,2.04,2.21,-1.39,45,Male,2.04,2.21,-0.028356
O123579,C17136,P211179,Electronics,514.01,0.2,1,Debit Card,2024-05-09,5,East,No,411.21,6.73,42.62,48,Female,411.21,6.73,175.25770199999997
O123580,C14945,P224749,Grocery,14.82,0.0,1,Credit Card,2023-12-28,7,South,No,14.82,3.84,-2.65,63,Male,14.82,3.84,-0.39273
O123581,C17980,P230793,Toys,6.03,0.0,2,COD,2024-06-13,6,North,No,12.06,2.53,2.29,21,Female,12.06,2.53,0.27617400000000003
O123582,C13966,P208004,Toys,21.05,0.0,3,Wallet,2024-11-05,7,East,No,63.15,5.98,19.28,40,Female,63.15,5.98,12.17532
O123583,C11877,P248926,Electronics,894.6,0.05,1,PayPal,2025-05-18,3,Central,No,849.87,9.25,92.73,52,Other,849.87,9.25,788.0844510000001
O123584,C10626,P221116,Fashion,5.22,0.0,1,Wallet,2023-11-24,6,Central,No,5.22,2.63,-0.8,25,Female,5.22,2.63,-0.04176
O123585,C12726,P220511,Grocery,49.26,0.0,2,Debit Card,2023-10-16,6,North,No,98.52,5.69,2.19,30,Female,98.52,5.69,2.157588
O123586,C11458,P248381,Grocery,5.63,0.0,1,PayPal,2025-01-09,4,South,No,5.63,2.81,-2.36,30,Other,5.63,2.81,-0.13286799999999999
O123587,C12824,P220976,Fashion,50.98,0.0,1,Credit Card,2025-02-26,5,South,No,50.98,3.99,13.85,27,Male,50.98,3.99,7.060729999999999
O123588,C11250,P231856,Home,52.81,0.0,1,Debit Card,2024-05-22,6,East,No,52.81,4.91,9.88,63,Female,52.81,4.91,5.217628000000001
O123589,C14758,P235010,Electronics,476.6,0.2,1,Credit Card,2024-01-25,5,West,Yes,381.28,8.73,37.02,49,Male,381.28,8.73,141.149856
O123590,C14363,P212815,Fashion,40.66,0.05,1,PayPal,2025-06-19,4,North,Yes,38.63,7.07,6.45,58,Female,38.63,7.07,2.491635
O123591,C12163,P202488,Fashion,20.0,0.0,1,Credit Card,2024-03-13,3,North,No,20.0,5.73,1.27,37,Female,20.0,5.73,0.254
O123592,C11623,P217896,Electronics,277.5,0.0,1,Debit Card,2025-02-13,7,East,No,277.5,6.33,26.97,29,Female,277.5,6.33,74.84175
O123593,C11853,P205616,Beauty,13.62,0.15,1,COD,2025-04-24,5,North,No,11.58,4.16,1.05,47,Female,11.58,4.16,0.12159
O123594,C10753,P232791,Fashion,19.12,0.0,1,PayPal,2025-03-13,6,East,No,19.12,4.04,2.65,42,Male,19.12,4.04,0.50668
O123595,C17527,P235105,Grocery,12.83,0.0,1,Debit Card,2023-10-06,6,West,No,12.83,4.14,-3.11,38,Female,12.83,4.14,-0.399013
O123596,C15448,P231027,Home,143.88,0.2,3,Credit Card,2025-02-05,6,East,No,345.31,8.86,87.83,65,Female,345.31,8.86,303.285773
O123597,C11868,P212591,Fashion,12.44,0.0,1,PayPal,2024-07-27,3,Central,No,12.44,4.04,0.31,29,Male,12.44,4.04,0.038563999999999994
O123598,C15159,P240790,Grocery,35.86,0.15,1,Credit Card,2024-06-26,6,West,No,30.48,4.91,-2.47,69,Female,30.48,4.91,-0.7528560000000001
O123599,C10181,P204726,Beauty,3.16,0.1,1,Debit Card,2025-05-24,5,West,No,2.84,2.52,-1.24,20,Female,2.84,2.52,-0.035216
O123600,C11513,P239862,Electronics,155.38,0.0,1,Debit Card,2025-08-23,6,East,No,155.38,5.53,13.12,60,Male,155.38,5.53,20.385855999999997
O123601,C17376,P204133,Home,65.38,0.2,1,Credit Card,2025-05-19,4,North,No,52.3,5.47,9.17,53,Female,52.3,5.47,4.79591
O123602,C10902,P200744,Home,19.05,0.2,1,Debit Card,2024-01-09,5,South,No,15.24,5.37,-1.1,28,Female,15.24,5.37,-0.16764
O123603,C13344,P220561,Toys,3.85,0.0,1,PayPal,2024-07-20,3,North,No,3.85,2.32,-0.78,52,Male,3.85,2.32,-0.03003
O123604,C15238,P229813,Sports,194.88,0.0,1,Credit Card,2025-05-17,9,West,No,194.88,9.37,49.09,49,Female,194.88,9.37,95.66659200000001
O123605,C13453,P224569,Home,69.14,0.0,1,PayPal,2023-09-20,5,West,No,69.14,5.42,13.94,63,Male,69.14,5.42,9.638116
O123606,C17089,P205940,Home,69.85,0.15,4,PayPal,2024-08-26,5,South,No,237.49,9.38,57.12,32,Male,237.49,9.38,135.65428799999998
O123607,C13607,P232817,Home,163.62,0.15,4,Credit Card,2024-10-17,6,West,No,556.31,8.28,147.49,57,Female,556.31,8.28,820.501619
O123608,C16401,P223196,Home,179.64,0.05,2,Credit Card,2024-04-18,7,East,No,341.32,9.35,86.22,36,Male,341.32,9.35,294.28610399999997
O123609,C15602,P206217,Electronics,449.54,0.15,1,UPI,2023-11-04,5,Central,No,382.11,9.36,36.49,19,Male,382.11,9.36,139.431939
O123610,C12556,P219433,Grocery,9.33,0.0,1,UPI,2024-07-03,4,West,No,9.33,3.74,-2.99,23,Female,9.33,3.74,-0.278967
O123611,C12139,P210934,Sports,130.61,0.0,1,COD,2024-07-19,3,North,No,130.61,6.47,32.71,29,Male,130.61,6.47,42.722531000000004
O123612,C16098,P207868,Home,349.22,0.1,1,Debit Card,2024-04-30,5,West,No,314.3,5.67,82.33,39,Female,314.3,5.67,258.76319
O123613,C15280,P220273,Beauty,6.55,0.2,1,PayPal,2023-10-14,5,South,No,5.24,3.06,-0.7,29,Male,5.24,3.06,-0.03668
O123614,C14244,P240719,Fashion,47.05,0.0,1,PayPal,2024-07-05,6,West,No,47.05,6.26,10.21,44,Female,47.05,6.26,4.8038050000000005
O123615,C12164,P226198,Beauty,54.69,0.0,1,Debit Card,2025-05-17,6,East,No,54.69,4.74,19.87,24,Male,54.69,4.74,10.866903
O123616,C16601,P244357,Sports,341.65,0.2,1,Credit Card,2025-09-05,4,Central,No,273.32,10.14,71.86,40,Female,273.32,10.14,196.407752
O123617,C12612,P247787,Beauty,5.26,0.05,1,COD,2024-03-23,6,North,No,5.0,2.59,-0.34,39,Female,5.0,2.59,-0.017
O123618,C16957,P226363,Home,403.98,0.0,1,Debit Card,2025-04-01,5,South,No,403.98,7.39,105.72,19,Male,403.98,7.39,427.087656
O123619,C16188,P247459,Home,180.68,0.05,2,Credit Card,2024-12-17,6,South,No,343.29,8.72,87.4,35,Male,343.29,8.72,300.03546000000006
O123620,C15896,P224019,Toys,27.36,0.0,3,Debit Card,2025-06-28,4,North,No,82.08,7.96,24.87,37,Female,82.08,7.96,20.413296
O123621,C12021,P219739,Sports,25.7,0.1,5,Credit Card,2024-10-15,5,South,No,115.65,6.56,28.14,30,Male,115.65,6.56,32.54391
O123622,C12821,P225589,Sports,94.33,0.0,2,COD,2025-08-21,7,South,No,188.66,7.61,48.99,18,Female,188.66,7.61,92.424534
O123623,C15938,P241113,Fashion,26.83,0.0,4,Credit Card,2024-09-26,7,East,No,107.32,6.75,30.81,42,Male,107.32,6.75,33.065292
O123624,C16132,P211093,Beauty,24.58,0.15,1,PayPal,2023-10-04,6,West,No,20.89,6.8,2.6,48,Female,20.89,6.8,0.5431400000000001
O123625,C12281,P206261,Toys,28.3,0.05,1,COD,2023-10-31,7,Central,No,26.88,3.79,6.96,22,Male,26.88,3.79,1.8708479999999998
O123626,C15494,P219840,Beauty,7.96,0.05,1,Wallet,2023-11-23,6,East,No,7.56,2.6,0.8,58,Female,7.56,2.6,0.06048
O123627,C11570,P247940,Toys,5.26,0.0,1,Credit Card,2025-04-07,7,Central,No,5.26,3.64,-1.54,52,Male,5.26,3.64,-0.08100399999999999
O123628,C15969,P223792,Toys,10.68,0.0,1,UPI,2025-02-24,6,East,No,10.68,4.78,-0.51,37,Male,10.68,4.78,-0.054468
O123629,C11972,P220650,Electronics,384.14,0.05,2,Debit Card,2025-08-27,4,South,No,729.87,11.45,76.13,38,Female,729.87,11.45,555.650031
O123630,C13986,P241576,Fashion,60.08,0.0,4,Wallet,2023-12-02,5,South,No,240.32,9.07,75.04,54,Female,240.32,9.07,180.336128
O123631,C12244,P221027,Beauty,26.0,0.3,1,PayPal,2023-11-30,6,South,No,18.2,2.34,5.85,64,Female,18.2,2.34,1.0647
O123632,C16168,P238072,Fashion,98.1,0.0,2,Credit Card,2025-02-22,4,Central,No,196.2,5.67,63.0,55,Female,196.2,5.67,123.606
O123633,C12442,P218309,Grocery,18.48,0.0,1,COD,2024-03-09,6,West,No,18.48,5.61,-4.13,44,Female,18.48,5.61,-0.7632239999999999
O123634,C10713,P206845,Fashion,39.54,0.15,1,COD,2024-03-28,5,North,No,33.61,7.75,4.01,41,Male,33.61,7.75,1.3477609999999998
O123635,C15904,P206810,Fashion,37.39,0.0,1,Credit Card,2024-02-07,3,North,No,37.39,5.78,7.31,25,Other,37.39,5.78,2.733209
O123636,C17203,P215228,Grocery,22.04,0.1,1,PayPal,2024-01-11,5,Central,No,19.84,5.16,-3.57,68,Female,19.84,5.16,-0.7082879999999999
O123637,C13545,P235225,Fashion,110.9,0.2,1,Wallet,2024-10-22,4,West,No,88.72,6.59,24.46,47,Other,88.72,6.59,21.700912000000002
O123638,C10222,P206882,Home,258.99,0.05,1,Debit Card,2023-09-20,9,East,Yes,246.04,7.94,60.95,44,Male,246.04,7.94,149.96138
O123639,C10863,P226187,Fashion,38.72,0.0,1,UPI,2024-01-27,4,North,No,38.72,5.38,8.17,31,Other,38.72,5.38,3.1634239999999996
O123640,C17956,P204241,Toys,19.02,0.0,2,UPI,2023-10-31,6,West,No,38.04,4.2,11.02,30,Female,38.04,4.2,4.1920079999999995
O123641,C14625,P219493,Fashion,80.88,0.05,1,Credit Card,2025-04-23,5,West,No,76.84,6.87,20.02,49,Male,76.84,6.87,15.383367999999999
O123642,C15307,P210729,Electronics,331.45,0.1,4,Debit Card,2024-10-02,6,East,No,1193.22,10.74,132.45,28,Female,1193.22,10.74,1580.41989
O123643,C11425,P212549,Grocery,4.35,0.0,1,Credit Card,2025-05-01,5,Central,No,4.35,2.13,-1.78,43,Female,4.35,2.13,-0.07743
O123644,C12304,P238013,Fashion,112.12,0.1,3,Credit Card,2025-03-08,4,Central,No,302.72,8.69,97.26,18,Female,302.72,8.69,294.425472
O123645,C10653,P242587,Sports,76.86,0.0,4,Debit Card,2024-11-09,4,North,Yes,307.44,8.97,83.26,66,Female,307.44,8.97,255.974544
O123646,C11159,P224347,Fashion,202.7,0.1,2,Credit Card,2025-08-23,5,South,No,364.86,8.17,119.53,65,Male,364.86,8.17,436.117158
O123647,C11842,P237208,Electronics,311.87,0.0,1,PayPal,2025-07-03,7,North,No,311.87,5.94,31.48,20,Female,311.87,5.94,98.17667600000001
O123648,C16734,P240378,Toys,11.62,0.0,1,Credit Card,2024-03-08,5,West,No,11.62,2.68,1.97,33,Male,11.62,2.68,0.22891399999999998
O123649,C10443,P201998,Electronics,127.97,0.3,4,Debit Card,2024-09-25,5,South,No,358.32,9.31,33.69,23,Female,358.32,9.31,120.71800799999998
O123650,C12465,P234760,Fashion,25.8,0.0,1,Debit Card,2024-06-20,4,West,No,25.8,5.61,3.42,31,Female,25.8,5.61,0.88236
O123651,C17459,P246636,Toys,6.9,0.15,1,Debit Card,2024-07-07,5,East,No,5.86,3.39,-1.05,67,Female,5.86,3.39,-0.06153000000000001
O123652,C14669,P248564,Home,345.27,0.0,3,UPI,2025-01-27,4,South,No,1035.81,10.65,279.38,54,Male,1035.81,10.65,2893.845978
O123653,C16272,P225089,Sports,100.22,0.05,3,UPI,2025-01-17,4,South,No,285.63,8.41,77.28,27,Female,285.63,8.41,220.73486400000002
O123654,C15106,P237808,Electronics,607.65,0.0,1,COD,2025-07-11,4,West,No,607.65,9.49,63.43,37,Female,607.65,9.49,385.432395
O123655,C14436,P249864,Sports,32.97,0.05,2,Debit Card,2024-04-23,5,South,No,62.64,6.16,12.63,61,Female,62.64,6.16,7.911432
O123656,C12857,P227737,Electronics,70.83,0.0,1,Credit Card,2024-03-12,5,Central,No,70.83,5.95,2.55,69,Female,70.83,5.95,1.8061649999999998
O123657,C11280,P200214,Toys,12.68,0.05,1,COD,2025-01-11,4,West,No,12.05,5.22,-0.4,26,Female,12.05,5.22,-0.04820000000000001
O123658,C13039,P238514,Beauty,70.44,0.0,1,Credit Card,2025-07-07,4,South,No,70.44,5.65,26.05,33,Male,70.44,5.65,18.34962
O123659,C13795,P236537,Sports,21.8,0.0,1,Credit Card,2024-07-17,6,South,No,21.8,2.83,3.71,20,Female,21.8,2.83,0.80878
O123660,C13637,P237635,Fashion,81.4,0.0,1,PayPal,2024-11-29,5,East,No,81.4,6.7,21.79,46,Female,81.4,6.7,17.73706
O123661,C13758,P229230,Home,18.03,0.0,1,Credit Card,2025-01-26,4,North,No,18.03,2.94,2.11,68,Male,18.03,2.94,0.38043299999999997
O123662,C10099,P209617,Toys,5.55,0.1,1,Credit Card,2024-01-07,6,West,No,5.0,3.06,-1.06,41,Male,5.0,3.06,-0.053
O123663,C12086,P210461,Grocery,18.24,0.1,1,Credit Card,2024-06-21,4,Central,No,16.42,4.51,-3.2,45,Male,16.42,4.51,-0.52544
